[filetype:logbook]
Timestamp;Log level;Log message
2024-09-04 09:19:18;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/8, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-09-04 09:19:21;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/8, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-09-04 09:19:21;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-09-04 09:19:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/8, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-09-04 09:19:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-09-04 09:19:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-09-04 09:19:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-09-04 09:19:22;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/6, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-09-04 09:19:23;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/9, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-09-04 09:19:23;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-09-04 09:19:57;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/5, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-09-04 09:20:02;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/6, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-09-04 09:27:42;SYSTEM;stopping watchdog service
2024-09-04 09:31:11;SYSTEM;Writing initial configuration
2024-09-04 09:31:12;SYSTEM;[Init] Network Handler
2024-09-04 09:31:12;SYSTEM;NetworkHandler initialized
2024-09-04 09:31:25;SYSTEM;[Init] Modem Handler
2024-09-04 09:31:25;SYSTEM;[Init] Wifi Handler
2024-09-04 09:31:25;SYSTEM;[Init] SMS Handler
2024-09-04 09:31:25;SYSTEM;[Init] Display Handler
2024-09-04 09:31:34;SYSTEM;starting training service
2024-09-04 09:31:34;SYSTEM;starting watchdog service
2024-09-04 09:31:34;SYSTEM;starting watchdog service
2024-09-04 09:31:34;SYSTEM;s::can watchdog service started.
2024-09-04 09:31:34;SYSTEM;estimated disk life time of storage disk: eMMC Firmware Version: 73103517%P
eMMC Life Time Estimation A [EXT_CSD_DEVICE_LIFE_TIME_EST_TYP_A]: 0x01
eMMC Life Time Estimation B [EXT_CSD_DEVICE_LIFE_TIME_EST_TYP_B]: 0x01
eMMC Pre EOL information [EXT_CSD_PRE_EOL_INFO]: 0x01
2024-09-04 09:31:34;SYSTEM;s::can training service started.
2024-09-04 09:31:36;SYSTEM;s::can soap service started.
2024-09-04 09:31:36;SYSTEM;Measurement resumed.
2024-09-04 09:31:46;SYSTEM;s::can scada service started with Version 4.7.4-131-g98c0ccdd.
2024-09-04 09:31:48;SYSTEM;Model= D-330.
2024-09-04 09:31:49;SYSTEM;serialNo= 3231313533363230 (21153620).
2024-09-04 09:32:25;SYSTEM;UpdateStationThread(): Thread started.
2024-09-04 09:32:25;SYSTEM;Installed sensors:
{"display_name":"cond 22371200","internal_name":"cond 22371200","url":"modbus_rtu://4/5","sn":"22371200","version":"243590-1111 CONUM034","model":"condu::lyser"}
{"display_name":"ise 24181400","internal_name":"ise 14360002","url":"modbus_rtu://4/3","sn":"24181400","version":"0102 010M","model":"ise::lyser"}
{"display_name":"oxi 11923","internal_name":"oxi 11923","url":"modbus_rtu://4/6","sn":"11923","version":"31 2","model":"oxi::lyser"}
{"display_name":"Luftdruck","internal_name":"Sensor_1","url":"constat_ai://3/17","sn":"","version":" ","model":"intern-mA-IN"}
{"display_name":"spec 23510000","internal_name":"spec 23510000","url":"modbus_rtu://1/4","sn":"23510000","version":"0100 0134","model":"spectro::lyser","detector":"uv/vis","pathlength":5.0,"pathlength_unit":"mm","global_calib":"RIV615NNV200","reference":"DIST_H2O","reference_index":"2","reference_date":"2024-06-04 10:49:00"}
2024-09-04 09:32:25;SYSTEM;UpdateStationThread(): Thread stopped.
2024-09-04 09:32:28;SYSTEM;MeasurementLoop: measure is already overdue, start cleaning after 76 seconds.
2024-09-04 09:32:54;SYSTEM;[Init] VPN Handler
2024-09-04 09:32:54;SYSTEM;starting OpenVPN instance for profile OpenVPN_30000
2024-09-04 09:32:54;SYSTEM;[Init] Firewall Handler
2024-09-04 09:32:57;SYSTEM;Entering SOAP Listener loop
2024-09-04 09:32:57;SYSTEM;VNC Service is now Disabled
2024-09-04 09:36:28;USER;CSecurity::GetLock(): User "Administrator" logged in (read-write access).
